InicioPeriodo;FimPeriodo;codigoSegmento;Segmento;codigoModalidade;Modalidade;Posicao;InstituicaoFinanceira;TaxaJurosAoMes;TaxaJurosAoAno;cnpj8
2025-05-08;2025-05-14;1;Pessoa Física;402101;Aquisição de outros bens - Pré-fixado;24;CENTROCRED S.A. CFI;4.7;73.44;26225776
2025-05-08;2025-05-14;1;Pessoa Física;402101;Aquisição de outros bens - Pré-fixado;25;GRAZZIOTIN FINANCEIRA S/A;5.37;87.27;06339468
2025-05-08;2025-05-14;1;Pessoa Física;402101;Aquisição de outros bens - Pré-fixado;26;VIA CERTA FINANCIADORA S.A. - CFI;6.11;103.65;05192316
2025-05-08;2025-05-14;1;Pessoa Física;402101;Aquisição de outros bens - Pré-fixado;27;KREDILIG S.A. - CFI;6.26;107.27;06040559
2025-05-08;2025-05-14;1;Pessoa Física;402101;Aquisição de outros bens - Pré-fixado;28;BANCO INTER;6.5;112.96;00416968
2025-05-08;2025-05-14;1;Pessoa Física;402101;Aquisição de outros bens - Pré-fixado;29;NEGRESCO S.A. - CFI;6.57;114.56;04379829
2025-05-08;2025-05-14;1;Pessoa Física;402101;Aquisição de outros bens - Pré-fixado;30;MERCADO CRÉDITO SCFI S.A.;7.13;128.52;37679449
2025-05-08;2025-05-14;1;Pessoa Física;402101;Aquisição de outros bens - Pré-fixado;31;GAZINCRED S.A. SCFI;7.13;128.61;11760553
2025-05-08;2025-05-14;1;Pessoa Física;402101;Aquisição de outros bens - Pré-fixado;32;ZEMA CFI S/A;7.34;134.01;05351887
2025-05-08;2025-05-14;1;Pessoa Física;402101;Aquisição de outros bens - Pré-fixado;33;AGORACRED S/A SCFI;7.49;138.02;36321990
2025-05-08;2025-05-14;1;Pessoa Física;402101;Aquisição de outros bens - Pré-fixado;34;BANCO SEMEAR;7.98;151.2;00795423
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;1;BMW FINANCEIRA S.A. - CFI;1.02;12.99;04452473
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;2;BCO DA AMAZONIA S.A.;1.09;13.94;04902979
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;3;BCO MERCEDES-BENZ S.A.;1.1;14.07;60814191
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;4;BANCO CNH INDUSTRIAL CAPITAL S.A;1.19;15.28;02992446
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;5;BCO. J.SAFRA S.A.;1.2;15.38;03017677
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;6;STELLANTIS FINANCIAMENTOS CFI;1.25;16.05;03502961
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;7;BCO RCI BRASIL S.A.;1.26;16.16;62307848
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;8;BANCO HYUNDAI CAPITAL BRASIL;1.32;16.98;30172491
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;9;BCO PACCAR S.A.;1.35;17.49;28517628
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;10;BCO GM S.A.;1.46;18.98;59274605
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;11;SCANIA BCO S.A.;1.48;19.21;11417016
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;12;BCO VOLVO BRASIL S.A.;1.49;19.44;58017179
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;13;BCO SAFRA S.A.;1.49;19.48;58160789
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;14;BCO BRADESCO S.A.;1.62;21.23;60746948
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;15;BCO VOLKSWAGEN S.A;1.66;21.8;59109165
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;16;BANCO INTER;1.7;22.44;00416968
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;17;FINANC ALFA S.A. CFI;1.73;22.88;17167412
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;18;CAIXA ECONOMICA FEDERAL;1.79;23.65;00360305
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;19;SAFRA CFI S.A.;1.79;23.79;45437547
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;20;BCO RODOBENS S.A.;1.81;24.03;33603457
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;21;BANCO BTG PACTUAL S.A.;1.81;24.07;30306294
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;22;BRB - CFI S/A;1.83;24.27;33136888
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;23;BCO TOYOTA DO BRASIL S.A.;1.91;25.48;03215790
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;24;BCO BANESTES S.A.;1.92;25.63;28127603
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;25;SINOSSERRA S/A - SCFI;2.04;27.38;22639377
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;26;BCO C6 S.A.;2.05;27.53;31872495
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;27;ITAÚ UNIBANCO HOLDING S.A.;2.09;28.21;60872504
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;28;BCO BRADESCO FINANC. S.A.;2.1;28.32;07207996
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;29;AYMORÉ CFI S.A.;2.11;28.45;07707650
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;30;BCO BRASILEIRO DE CRÉDITO S.A.;2.11;28.46;01852137
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;31;BCO DO BRASIL S.A.;2.18;29.47;00000000
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;32;BCO VOTORANTIM S.A.;2.26;30.77;59588111
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;33;PORTOSEG S.A. CFI;2.37;32.38;04862600
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;34;BCO HONDA S.A.;2.53;34.96;03634220
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;35;BCO YAMAHA MOTOR S.A.;2.58;35.76;10371492
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;36;BCO DIGIMAIS S.A.;2.85;40.07;92874270
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;37;SIMPALA S.A. CFI;3.01;42.66;34991938
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;38;BANCO PAN;3.06;43.58;59285411
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;39;BCO DAYCOVAL S.A;3.14;44.88;62232889
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;40;FINAMAX S.A. CFI;3.25;46.85;00411939
2025-05-08;2025-05-14;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;41;OMNI SA CFI;3.46;50.47;92228410
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;1;BCO CATERPILLAR S.A.;1.11;14.14;02658435
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;2;VIA CERTA FINANCIADORA S.A. - CFI;1.15;14.76;05192316
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;3;BANCOSEGURO S.A.;1.27;16.36;10264663
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;4;DEUTSCHE BANK S.A.BCO ALEMAO;1.31;16.93;62331228
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;5;BCO VOTORANTIM S.A.;1.33;17.2;59588111
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;6;BCO MUFG BRASIL S.A.;1.36;17.54;60498557
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;7;BANCO INBURSA;1.73;22.79;04866275
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;8;BCO DO NORDESTE DO BRASIL S.A.;1.91;25.51;07237373
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;9;BCO DAYCOVAL S.A;1.92;25.67;62232889
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;10;BCO SAFRA S.A.;2.01;26.9;58160789
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;11;BCO BS2 S.A.;2.04;27.34;71027866
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;12;BCO ABC BRASIL S.A.;2.12;28.56;28195667
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;13;BCO BRADESCO S.A.;2.12;28.68;60746948
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;14;BCO XP S.A.;2.24;30.39;33264668
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;15;BANCO TOPÁZIO S.A.;2.26;30.68;07679404
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;16;ITAÚ UNIBANCO S.A.;2.29;31.26;60701190
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;17;BRB - BCO DE BRASILIA S.A.;2.47;34.01;00000208
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;18;PLANTAE CFI;2.62;36.41;35551187
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;19;PORTOSEG S.A. CFI;2.63;36.62;04862600
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;20;BCO DO EST. DE SE S.A.;2.73;38.11;13009717
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;21;BCO C6 S.A.;2.86;40.27;31872495
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;22;BCO SANTANDER (BRASIL) S.A.;2.86;40.31;90400888
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;23;QISTA S.A. CFI;2.88;40.63;36583700
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;24;BCO DA AMAZONIA S.A.;2.92;41.33;04902979
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;25;OURIBANK S.A.;2.94;41.61;78632767
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;26;BCO DO BRASIL S.A.;2.96;41.91;00000000
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;27;BCO BANESTES S.A.;3.02;42.99;28127603
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;28;STARA FINANCEIRA S.A. - CFI;3.08;43.87;17359351
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;29;CAIXA ECONOMICA FEDERAL;3.13;44.67;00360305
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;30;BCO GUANABARA S.A.;3.17;45.47;31880826
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;31;BANCO INTER;3.3;47.66;00416968
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;32;BCO RNX S.A.;3.62;53.28;80271455
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;33;BCO HONDA S.A.;3.64;53.57;03634220
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;34;BCO DO ESTADO DO RS S.A.;4.06;61.24;92702067
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;35;CORA SCFI;4.25;64.78;37880206
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;36;NU FINANCEIRA S.A. CFI;5.64;93.11;30680829
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;37;SCFI EFÍ S.A.;6.31;108.46;37229413
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;38;GOLCRED S/A - CFI;6.67;117.14;07631026
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;39;COBUCCIO S.A. SCFI;8.83;175.91;36947229
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;40;MERCADO CRÉDITO SCFI S.A.;9.27;189.85;37679449
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;41;CLOUDWALK FINANCEIRA S.A. CFI;12.62;316.45;05503849
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;42;BCO AFINZ S.A. - BM;12.91;329.33;04814563
2025-05-08;2025-05-14;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;43;BANCO BTG PACTUAL S.A.;14.51;408.47;30306294
2025-05-08;2025-05-14;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;1;BCO SAFRA S.A.;0.53;6.59;58160789
2025-05-08;2025-05-14;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;2;BCO MUFG BRASIL S.A.;1.23;15.82;60498557
2025-05-08;2025-05-14;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;3;BCO LUSO BRASILEIRO S.A.;1.46;19.06;59118133
2025-05-08;2025-05-14;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;4;BCO MIZUHO S.A.;1.51;19.72;61088183
2025-05-08;2025-05-14;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;5;BCO DO ESTADO DO RS S.A.;1.53;20.01;92702067
2025-05-08;2025-05-14;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;6;BCO BRADESCO S.A.;1.56;20.4;60746948
2025-05-08;2025-05-14;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;7;BANCO ORIGINAL;1.56;20.45;92894922
2025-05-08;2025-05-14;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;8;CAIXA ECONOMICA FEDERAL;1.59;20.84;00360305
2025-05-08;2025-05-14;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;9;BCO BNP PARIBAS BRASIL S A;1.61;21.1;01522368
2025-05-08;2025-05-14;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;10;BCO DO BRASIL S.A.;1.82;24.21;00000000
2025-05-08;2025-05-14;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;11;BANCO BTG PACTUAL S.A.;1.86;24.76;30306294
2025-05-08;2025-05-14;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;12;ITAÚ UNIBANCO S.A.;1.9;25.27;60701190
2025-05-08;2025-05-14;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;13;BCO DAYCOVAL S.A;1.96;26.19;62232889
2025-05-08;2025-05-14;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;14;BCO ABC BRASIL S.A.;2.04;27.42;28195667
2025-05-08;2025-05-14;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;15;BCO DA AMAZONIA S.A.;2.2;29.81;04902979
2025-05-08;2025-05-14;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;16;BANCO SEMEAR;2.55;35.2;00795423
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;1;BCO MERCANTIL DO BRASIL S.A.;0.86;10.86;17184037
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;2;NEON FINANCEIRA - CFI S.A.;1.3;16.77;11285104
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;3;BANCO SICOOB S.A.;1.33;17.19;02038232
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;4;BCO XP S.A.;1.42;18.42;33264668
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;5;BCO C6 S.A.;1.7;22.38;31872495
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;6;BCO TRIANGULO S.A.;1.71;22.58;17351180
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;7;BCO GM S.A.;1.74;23.07;59274605
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;8;BCO FIBRA S.A.;1.74;23.07;58616418
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;9;BCO DO NORDESTE DO BRASIL S.A.;1.77;23.4;07237373
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;10;BCO DAYCOVAL S.A;1.83;24.31;62232889
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;11;BCO SAFRA S.A.;1.85;24.56;58160789
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;12;ITAÚ UNIBANCO S.A.;1.88;25.0;60701190
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;13;BCO BANESTES S.A.;1.89;25.19;28127603
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;14;BRB - BCO DE BRASILIA S.A.;1.92;25.6;00000208
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;15;NOVO BCO CONTINENTAL S.A. - BM;1.93;25.72;74828799
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;16;CAIXA ECONOMICA FEDERAL;1.93;25.8;00360305
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;17;BCO BRADESCO S.A.;1.96;26.24;60746948
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;18;BANCO TOPÁZIO S.A.;1.97;26.41;07679404
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;19;BCO GUANABARA S.A.;1.97;26.41;31880826
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;20;BCO INDUSCRED DE INVESTIM. S/A;1.97;26.42;33588252
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;21;BCO INDUSTRIAL DO BRASIL S.A.;1.98;26.46;31895683
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;22;BCO DES. DE MG S.A.;2.02;27.11;38486817
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;23;BANCO ORIGINAL;2.03;27.28;92894922
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;24;BCO VOLVO BRASIL S.A.;2.11;28.43;58017179
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;25;BANCO INTER;2.11;28.53;00416968
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;26;BCO VOTORANTIM S.A.;2.36;32.34;59588111
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;27;CARUANA SCFI;2.38;32.56;09313766
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;28;QISTA S.A. CFI;2.39;32.77;36583700
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;29;BCO DO BRASIL S.A.;2.43;33.35;00000000
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;30;BCO DO EST. DE SE S.A.;2.45;33.66;13009717
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;31;BCO RNX S.A.;2.46;33.86;80271455
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;32;PORTOSEG S.A. CFI;2.47;33.93;04862600
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;33;BCO DA AMAZONIA S.A.;2.58;35.74;04902979
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;34;BCO DO ESTADO DO RS S.A.;2.61;36.3;92702067
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;35;GAZINCRED S.A. SCFI;2.97;42.07;11760553
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;36;MERCADO CRÉDITO SCFI S.A.;3.05;43.42;37679449
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;37;RPW S.A. SCFI;3.08;43.83;06249129
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;38;BCO SANTANDER (BRASIL) S.A.;3.12;44.5;90400888
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;39;BANCO BTG PACTUAL S.A.;3.61;53.1;30306294
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;40;OMNI SA CFI;3.7;54.57;92228410
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;41;BCO AFINZ S.A. - BM;4.11;62.24;04814563
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;42;CORA SCFI;4.39;67.52;37880206
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;43;NU FINANCEIRA S.A. CFI;4.65;72.43;30680829
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;44;SCFI EFÍ S.A.;5.04;80.36;37229413
2025-05-08;2025-05-14;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;45;COBUCCIO S.A. SCFI;6.1;103.39;36947229
2025-05-08;2025-05-14;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;1;BCO SAFRA S.A.;0.51;6.34;58160789
2025-05-08;2025-05-14;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;2;BCO LUSO BRASILEIRO S.A.;1.2;15.35;59118133
2025-05-08;2025-05-14;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;3;STONE CFI S.A.;1.2;15.4;53505601
2025-05-08;2025-05-14;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;4;BCO SANTANDER (BRASIL) S.A.;1.2;15.41;90400888
2025-05-08;2025-05-14;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;5;BCO XP S.A.;1.26;16.17;33264668
2025-05-08;2025-05-14;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;6;BANCO BTG PACTUAL S.A.;1.3;16.78;30306294
2025-05-08;2025-05-14;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;7;BCO DO ESTADO DO RS S.A.;1.33;17.15;92702067
2025-05-08;2025-05-14;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;8;BCO RIBEIRAO PRETO S.A.;1.33;17.23;00517645
2025-05-08;2025-05-14;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;9;BCO BANESTES S.A.;1.39;17.97;28127603
